IncidentID,ClaimID,IncidentDate,IncidentType,Severity,Description
INC09310,CLM04880,09/09/2023,Fire Outbreak,Low,Broken window and missing items
INC09311,CLM04880,17/08/2023,Collision,High,Vehicle collision on express road
INC09312,CLM04881,06/12/2021,Fire Outbreak,Low,Broken window and missing items
INC09313,CLM04881,24/12/2021,Flood Damage,Medium,Water damage to electronics
INC09314,CLM04882,06/11/2023,Electrical Surge,Low,Broken window and missing items
INC09315,CLM04882,24/11/2023,Burglary,Medium,Broken window and missing items
INC09316,CLM04883,10/09/2022,Medical Emergency,Medium,Vehicle collision on express road
INC09317,CLM04884,23/11/2022,Water Leakage,Medium,Broken window and missing items
INC09318,CLM04885,05/05/2022,Road Accident,Medium,Smoke damage to living room
INC09319,CLM04885,16/04/2022,Flood Damage,Medium,Severe flood in property
INC09320,CLM04886,25/09/2023,Flood Damage,Low,Admitted for 3 days
INC09321,CLM04887,13/09/2020,Fire Outbreak,Medium,Admitted for 3 days
INC09322,CLM04887,25/09/2020,Theft,Low,Smoke damage to living room
INC09323,CLM04888,08/12/2022,Fire Outbreak,Low,Vehicle collision on express road
INC09324,CLM04888,28/11/2022,Burglary,Low,Water damage to electronics
INC09325,CLM04889,12/10/2022,Burglary,Medium,Severe flood in property
INC09326,CLM04889,28/10/2022,Flood Damage,Low,Engine damage reported
INC09327,CLM04890,22/10/2023,Fire Outbreak,Low,Minor scratch
INC09328,CLM04890,11/10/2023,Collision,Low,Broken window and missing items
INC09329,CLM04890,06/10/2023,Flood Damage,Low,Admitted for 3 days
INC09330,CLM04891,04/09/2022,Medical Emergency,Low,Minor scratch
INC09331,CLM04891,29/08/2022,Collision,Low,Smoke damage to living room
INC09332,CLM04892,07/05/2025,Burglary,Low,Severe flood in property
INC09333,CLM04892,21/04/2025,Burglary,Medium,Severe flood in property
INC09334,CLM04893,29/06/2024,Flood Damage,Low,Engine damage reported
INC09335,CLM04894,01/11/2021,Water Leakage,Low,Water damage to electronics
INC09336,CLM04894,30/10/2021,Fire Outbreak,Low,Smoke damage to living room
INC09337,CLM04895,02/03/2025,Burglary,Low,Broken window and missing items
INC09338,CLM04895,12/03/2025,Theft,Medium,Water damage to electronics
INC09339,CLM04896,16/02/2026,Water Leakage,Medium,Minor scratch
INC09340,CLM04896,09/02/2026,Theft,Medium,Minor scratch
INC09341,CLM04897,30/11/2023,Electrical Surge,Medium,Engine damage reported
INC09342,CLM04897,04/11/2023,Electrical Surge,Medium,Admitted for 3 days
INC09343,CLM04898,09/11/2021,Road Accident,Low,Broken window and missing items
INC09344,CLM04898,16/11/2021,Burglary,Medium,Admitted for 3 days
INC09345,CLM04899,10/03/2022,Water Leakage,High,Broken window and missing items
INC09346,CLM04899,12/02/2022,Collision,High,Engine damage reported
INC09347,CLM04900,08/07/2022,Theft,Medium,Broken window and missing items
INC09348,CLM04900,22/06/2022,Flood Damage,Medium,Severe flood in property
INC09349,CLM04900,13/06/2022,Road Accident,Low,Vehicle collision on express road
INC09350,CLM04901,03/07/2020,Fire Outbreak,Medium,Admitted for 3 days
INC09351,CLM04902,13/07/2022,Burglary,Medium,Smoke damage to living room
INC09352,CLM04902,25/06/2022,Collision,High,Admitted for 3 days
INC09353,CLM04903,27/10/2024,Flood Damage,Medium,Admitted for 3 days
INC09354,CLM04903,03/11/2024,Fire Outbreak,Low,Water damage to electronics
INC09355,CLM04904,05/05/2023,Medical Emergency,Low,Smoke damage to living room
INC09356,CLM04904,30/04/2023,Fire Outbreak,Low,Water damage to electronics
INC09357,CLM04904,17/04/2023,Collision,Medium,Stolen belongings reported
INC09358,CLM04905,05/07/2024,Flood Damage,Medium,Severe flood in property
INC09359,CLM04905,28/06/2024,Burglary,High,Severe flood in property
INC09360,CLM04906,18/04/2020,Road Accident,High,Admitted for 3 days
INC09361,CLM04907,13/11/2023,Road Accident,Low,Broken window and missing items
INC09362,CLM04908,31/05/2021,Water Leakage,Low,Smoke damage to living room
INC09363,CLM04909,26/02/2024,Flood Damage,High,Stolen belongings reported
INC09364,CLM04909,07/02/2024,Burglary,Low,Severe flood in property
INC09365,CLM04910,10/10/2023,Water Leakage,Medium,Engine damage reported
INC09366,CLM04910,20/10/2023,Burglary,High,Severe flood in property
INC09367,CLM04911,25/04/2025,Medical Emergency,High,Broken window and missing items
INC09368,CLM04911,14/05/2025,Theft,High,Smoke damage to living room
INC09369,CLM04912,30/10/2021,Theft,Medium,Water damage to electronics
INC09370,CLM04912,19/11/2021,Collision,High,Minor scratch
INC09371,CLM04913,08/10/2020,Theft,Low,Water damage to electronics
INC09372,CLM04914,07/09/2024,Collision,Low,Severe flood in property
INC09373,CLM04914,06/09/2024,Electrical Surge,High,Minor scratch
INC09374,CLM04915,17/09/2023,Medical Emergency,High,Smoke damage to living room
INC09375,CLM04916,07/11/2022,Water Leakage,High,Minor scratch
INC09376,CLM04916,22/11/2022,Flood Damage,Medium,Admitted for 3 days
INC09377,CLM04917,04/10/2020,Fire Outbreak,Low,Severe flood in property
INC09378,CLM04917,04/10/2020,Flood Damage,Medium,Admitted for 3 days
INC09379,CLM04918,07/07/2024,Fire Outbreak,Low,Severe flood in property
INC09380,CLM04919,07/01/2022,Medical Emergency,Medium,Smoke damage to living room
INC09381,CLM04920,07/11/2021,Electrical Surge,High,Smoke damage to living room
INC09382,CLM04920,24/11/2021,Burglary,Low,Vehicle collision on express road
INC09383,CLM04921,12/02/2021,Road Accident,Medium,Severe flood in property
INC09384,CLM04921,13/02/2021,Theft,Low,Smoke damage to living room
INC09385,CLM04922,12/02/2023,Theft,Low,Broken window and missing items
INC09386,CLM04922,10/03/2023,Road Accident,Medium,Stolen belongings reported
INC09387,CLM04923,02/08/2024,Medical Emergency,Low,Broken window and missing items
INC09388,CLM04924,28/10/2022,Road Accident,Low,Admitted for 3 days
INC09389,CLM04924,01/11/2022,Collision,Low,Smoke damage to living room
INC09390,CLM04925,23/08/2024,Burglary,Medium,Vehicle collision on express road
INC09391,CLM04925,19/08/2024,Medical Emergency,Medium,Minor scratch
INC09392,CLM04926,26/03/2024,Collision,Medium,Vehicle collision on express road
INC09393,CLM04926,19/04/2024,Theft,Low,Admitted for 3 days
INC09394,CLM04927,13/01/2026,Medical Emergency,High,Broken window and missing items
INC09395,CLM04928,25/08/2022,Theft,Medium,Minor scratch
INC09396,CLM04928,22/08/2022,Electrical Surge,Low,Stolen belongings reported
INC09397,CLM04928,26/08/2022,Fire Outbreak,Medium,Admitted for 3 days
INC09398,CLM04929,24/05/2021,Medical Emergency,Low,Stolen belongings reported
INC09399,CLM04929,27/04/2021,Theft,Low,Water damage to electronics
INC09400,CLM04930,17/08/2023,Water Leakage,Low,Smoke damage to living room
INC09401,CLM04930,11/07/2023,Burglary,Low,Vehicle collision on express road
INC09402,CLM04930,02/08/2023,Collision,Medium,Smoke damage to living room
INC09403,CLM04931,26/12/2024,Burglary,High,Vehicle collision on express road
INC09404,CLM04931,26/11/2024,Road Accident,High,Stolen belongings reported
INC09405,CLM04932,21/07/2022,Fire Outbreak,Medium,Severe flood in property
INC09406,CLM04933,08/08/2025,Theft,Low,Engine damage reported
INC09407,CLM04933,13/07/2025,Road Accident,High,Admitted for 3 days
INC09408,CLM04933,17/07/2025,Water Leakage,Medium,Smoke damage to living room
INC09409,CLM04934,05/03/2023,Medical Emergency,Medium,Smoke damage to living room
INC09410,CLM04934,23/03/2023,Water Leakage,Low,Minor scratch
INC09411,CLM04935,06/02/2023,Road Accident,High,Admitted for 3 days
INC09412,CLM04935,24/01/2023,Theft,Medium,Minor scratch
INC09413,CLM04935,06/02/2023,Medical Emergency,Low,Engine damage reported
INC09414,CLM04936,04/05/2021,Electrical Surge,Low,Vehicle collision on express road
INC09415,CLM04937,21/10/2023,Fire Outbreak,Medium,Broken window and missing items
INC09416,CLM04937,19/10/2023,Fire Outbreak,Medium,Admitted for 3 days
INC09417,CLM04938,29/03/2025,Water Leakage,Low,Engine damage reported
INC09418,CLM04938,21/03/2025,Collision,High,Stolen belongings reported
INC09419,CLM04939,03/05/2025,Theft,Low,Vehicle collision on express road
INC09420,CLM04940,26/02/2023,Fire Outbreak,Low,Smoke damage to living room
INC09421,CLM04940,06/03/2023,Burglary,Low,Water damage to electronics
INC09422,CLM04941,17/10/2023,Medical Emergency,Low,Broken window and missing items
INC09423,CLM04941,09/10/2023,Road Accident,Medium,Broken window and missing items
INC09424,CLM04942,18/02/2027,Medical Emergency,Low,Vehicle collision on express road
INC09425,CLM04942,27/03/2027,Collision,Medium,Smoke damage to living room
INC09426,CLM04943,14/11/2025,Medical Emergency,Medium,Severe flood in property
INC09427,CLM04943,10/12/2025,Theft,Low,Water damage to electronics
INC09428,CLM04943,16/11/2025,Fire Outbreak,Medium,Severe flood in property
INC09429,CLM04944,20/12/2024,Electrical Surge,Medium,Smoke damage to living room
INC09430,CLM04944,15/12/2024,Fire Outbreak,Medium,Smoke damage to living room
INC09431,CLM04945,22/02/2021,Electrical Surge,High,Smoke damage to living room
INC09432,CLM04945,22/03/2021,Electrical Surge,Medium,Vehicle collision on express road
INC09433,CLM04946,02/08/2022,Theft,Low,Severe flood in property
INC09434,CLM04947,19/04/2021,Flood Damage,Low,Water damage to electronics
INC09435,CLM04948,04/08/2021,Flood Damage,Medium,Admitted for 3 days
INC09436,CLM04948,08/08/2021,Theft,Low,Minor scratch
INC09437,CLM04949,23/02/2024,Road Accident,High,Stolen belongings reported
INC09438,CLM04949,16/02/2024,Water Leakage,Low,Admitted for 3 days
INC09439,CLM04950,06/02/2026,Fire Outbreak,High,Smoke damage to living room
INC09440,CLM04951,10/03/2023,Theft,Low,Engine damage reported
INC09441,CLM04952,24/04/2020,Theft,Low,Minor scratch
INC09442,CLM04953,23/12/2020,Water Leakage,Medium,Smoke damage to living room
INC09443,CLM04954,26/07/2022,Road Accident,High,Smoke damage to living room
INC09444,CLM04954,17/08/2022,Theft,Low,Severe flood in property
INC09445,CLM04955,14/07/2024,Medical Emergency,Low,Minor scratch
INC09446,CLM04955,18/07/2024,Water Leakage,Low,Severe flood in property
INC09447,CLM04956,22/01/2026,Water Leakage,Medium,Vehicle collision on express road
INC09448,CLM04956,25/01/2026,Water Leakage,Medium,Broken window and missing items
INC09449,CLM04957,18/07/2023,Flood Damage,Low,Water damage to electronics
INC09450,CLM04957,13/07/2023,Fire Outbreak,Medium,Broken window and missing items
INC09451,CLM04958,03/02/2021,Water Leakage,Low,Water damage to electronics
INC09452,CLM04958,09/02/2021,Fire Outbreak,Low,Broken window and missing items
INC09453,CLM04959,31/12/2022,Flood Damage,Low,Smoke damage to living room
INC09454,CLM04959,17/12/2022,Burglary,Medium,Stolen belongings reported
INC09455,CLM04960,02/04/2024,Theft,High,Stolen belongings reported
INC09456,CLM04960,04/03/2024,Flood Damage,Low,Water damage to electronics
INC09457,CLM04960,06/03/2024,Road Accident,Low,Broken window and missing items
INC09458,CLM04961,11/06/2021,Electrical Surge,Low,Stolen belongings reported
INC09459,CLM04961,07/06/2021,Medical Emergency,Low,Smoke damage to living room
INC09460,CLM04961,04/06/2021,Collision,Medium,Admitted for 3 days
INC09461,CLM04962,11/02/2021,Medical Emergency,Medium,Water damage to electronics
INC09462,CLM04962,18/01/2021,Water Leakage,Low,Smoke damage to living room
INC09463,CLM04963,08/03/2024,Fire Outbreak,Medium,Minor scratch
INC09464,CLM04964,06/04/2025,Fire Outbreak,Medium,Water damage to electronics
INC09465,CLM04965,20/11/2021,Electrical Surge,Medium,Severe flood in property
INC09466,CLM04965,27/11/2021,Theft,Medium,Smoke damage to living room
INC09467,CLM04966,13/07/2025,Electrical Surge,Low,Engine damage reported
INC09468,CLM04966,18/07/2025,Flood Damage,Medium,Water damage to electronics
INC09469,CLM04966,01/08/2025,Flood Damage,Medium,Vehicle collision on express road
INC09470,CLM04967,14/12/2022,Electrical Surge,Medium,Minor scratch
INC09471,CLM04967,27/12/2022,Electrical Surge,Low,Admitted for 3 days
INC09472,CLM04968,08/09/2021,Water Leakage,Low,Severe flood in property
INC09473,CLM04968,07/09/2021,Water Leakage,Medium,Severe flood in property
INC09474,CLM04969,12/11/2022,Fire Outbreak,Low,Smoke damage to living room
INC09475,CLM04970,19/04/2024,Medical Emergency,Low,Smoke damage to living room
INC09476,CLM04970,20/04/2024,Collision,Low,Water damage to electronics
INC09477,CLM04971,29/10/2021,Road Accident,Low,Minor scratch
INC09478,CLM04971,19/10/2021,Water Leakage,Medium,Minor scratch
INC09479,CLM04972,07/11/2023,Burglary,Low,Stolen belongings reported
INC09480,CLM04973,23/09/2022,Electrical Surge,Low,Severe flood in property
INC09481,CLM04973,14/09/2022,Water Leakage,Low,Minor scratch
INC09482,CLM04974,15/05/2022,Burglary,Medium,Stolen belongings reported
INC09483,CLM04974,14/05/2022,Fire Outbreak,Medium,Stolen belongings reported
INC09484,CLM04975,07/09/2020,Electrical Surge,Medium,Vehicle collision on express road
INC09485,CLM04976,26/06/2020,Medical Emergency,Low,Broken window and missing items
INC09486,CLM04976,07/07/2020,Electrical Surge,Low,Smoke damage to living room
INC09487,CLM04976,19/06/2020,Water Leakage,Medium,Engine damage reported
INC09488,CLM04977,18/12/2024,Collision,Low,Minor scratch
INC09489,CLM04978,06/05/2025,Road Accident,High,Stolen belongings reported
INC09490,CLM04978,26/04/2025,Flood Damage,High,Engine damage reported
INC09491,CLM04979,23/12/2024,Collision,Low,Smoke damage to living room
INC09492,CLM04980,30/10/2022,Burglary,Low,Vehicle collision on express road
INC09493,CLM04980,11/10/2022,Fire Outbreak,Low,Vehicle collision on express road
INC09494,CLM04981,01/12/2024,Road Accident,Medium,Broken window and missing items
INC09495,CLM04981,09/12/2024,Burglary,Low,Admitted for 3 days
INC09496,CLM04982,15/07/2022,Road Accident,High,Admitted for 3 days
INC09497,CLM04982,30/07/2022,Flood Damage,Medium,Minor scratch
INC09498,CLM04983,26/06/2024,Road Accident,Medium,Broken window and missing items
INC09499,CLM04983,30/06/2024,Road Accident,High,Admitted for 3 days
INC09500,CLM04984,19/11/2022,Water Leakage,Medium,Admitted for 3 days
INC09501,CLM04984,03/11/2022,Medical Emergency,High,Smoke damage to living room
INC09502,CLM04984,27/10/2022,Electrical Surge,Medium,Admitted for 3 days
INC09503,CLM04985,15/07/2024,Road Accident,Medium,Engine damage reported
INC09504,CLM04986,23/04/2025,Electrical Surge,Low,Vehicle collision on express road
INC09505,CLM04986,11/05/2025,Burglary,Medium,Severe flood in property
INC09506,CLM04987,19/08/2023,Burglary,Low,Severe flood in property
INC09507,CLM04988,06/05/2022,Water Leakage,Medium,Broken window and missing items
INC09508,CLM04988,05/05/2022,Burglary,Medium,Smoke damage to living room
INC09509,CLM04988,10/05/2022,Theft,Medium,Broken window and missing items
INC09510,CLM04989,27/07/2025,Fire Outbreak,Low,Water damage to electronics
INC09511,CLM04989,11/07/2025,Fire Outbreak,Low,Minor scratch
INC09512,CLM04989,07/08/2025,Electrical Surge,High,Minor scratch
INC09513,CLM04990,09/10/2024,Collision,Low,Severe flood in property
INC09514,CLM04990,09/10/2024,Road Accident,Low,Broken window and missing items
INC09515,CLM04990,28/10/2024,Water Leakage,Low,Stolen belongings reported
INC09516,CLM04991,24/01/2024,Electrical Surge,Low,Admitted for 3 days
INC09517,CLM04991,27/01/2024,Theft,Medium,Minor scratch
INC09518,CLM04992,11/04/2024,Electrical Surge,Low,Engine damage reported
INC09519,CLM04992,27/04/2024,Road Accident,Medium,Minor scratch
INC09520,CLM04993,13/09/2025,Medical Emergency,Low,Vehicle collision on express road
INC09521,CLM04993,08/10/2025,Medical Emergency,Medium,Stolen belongings reported
INC09522,CLM04994,26/06/2024,Water Leakage,Medium,Smoke damage to living room
INC09523,CLM04994,10/06/2024,Water Leakage,Low,Engine damage reported
INC09524,CLM04995,27/07/2023,Burglary,Low,Severe flood in property
INC09525,CLM04996,16/11/2021,Theft,Low,Smoke damage to living room
INC09526,CLM04997,18/06/2021,Burglary,High,Severe flood in property
INC09527,CLM04998,07/12/2021,Medical Emergency,Medium,Minor scratch
INC09528,CLM04998,16/12/2021,Collision,Low,Broken window and missing items
INC09529,CLM04999,31/03/2024,Medical Emergency,Medium,Broken window and missing items
INC09530,CLM04999,27/03/2024,Theft,Medium,Severe flood in property
INC09531,CLM05000,05/02/2023,Road Accident,Low,Water damage to electronics
INC09532,CLM05001,01/08/2023,Electrical Surge,High,Water damage to electronics
INC09533,CLM05001,17/07/2023,Burglary,Low,Engine damage reported
INC09534,CLM05002,04/07/2021,Flood Damage,Low,Broken window and missing items
INC09535,CLM05002,30/06/2021,Electrical Surge,Low,Water damage to electronics
INC09536,CLM05003,27/06/2022,Flood Damage,Low,Engine damage reported
INC09537,CLM05004,22/06/2025,Flood Damage,Medium,Severe flood in property
INC09538,CLM05004,19/06/2025,Medical Emergency,Low,Admitted for 3 days
INC09539,CLM05005,05/04/2025,Collision,High,Stolen belongings reported
INC09540,CLM05005,04/04/2025,Fire Outbreak,High,Smoke damage to living room
INC09541,CLM05006,31/03/2022,Burglary,Low,Admitted for 3 days
INC09542,CLM05007,04/05/2022,Water Leakage,Medium,Severe flood in property
INC09543,CLM05007,22/04/2022,Flood Damage,High,Minor scratch
INC09544,CLM05008,03/02/2025,Electrical Surge,High,Water damage to electronics
INC09545,CLM05008,11/02/2025,Water Leakage,Medium,Smoke damage to living room
INC09546,CLM05009,09/02/2024,Collision,Medium,Admitted for 3 days
INC09547,CLM05009,31/01/2024,Flood Damage,Low,Broken window and missing items
INC09548,CLM05010,27/02/2024,Fire Outbreak,Medium,Smoke damage to living room
INC09549,CLM05010,16/03/2024,Fire Outbreak,Low,Water damage to electronics
INC09550,CLM05011,22/02/2022,Electrical Surge,Low,Admitted for 3 days
INC09551,CLM05012,03/10/2023,Road Accident,Medium,Broken window and missing items
INC09552,CLM05013,18/05/2025,Medical Emergency,Low,Minor scratch
INC09553,CLM05013,07/05/2025,Flood Damage,Medium,Smoke damage to living room
INC09554,CLM05013,29/04/2025,Medical Emergency,Low,Severe flood in property
INC09555,CLM05014,31/10/2022,Burglary,Low,Engine damage reported
INC09556,CLM05014,13/10/2022,Electrical Surge,High,Smoke damage to living room
INC09557,CLM05014,15/11/2022,Burglary,Low,Smoke damage to living room
INC09558,CLM05015,24/06/2023,Flood Damage,Medium,Engine damage reported
INC09559,CLM05016,16/01/2023,Burglary,Low,Water damage to electronics
INC09560,CLM05016,29/12/2022,Collision,Low,Engine damage reported
INC09561,CLM05017,15/11/2020,Flood Damage,Low,Minor scratch
INC09562,CLM05018,08/11/2025,Fire Outbreak,High,Minor scratch
INC09563,CLM05018,03/11/2025,Collision,Low,Smoke damage to living room
INC09564,CLM05019,27/03/2023,Fire Outbreak,Low,Minor scratch
INC09565,CLM05019,17/03/2023,Water Leakage,Medium,Broken window and missing items
INC09566,CLM05020,03/03/2025,Electrical Surge,Low,Stolen belongings reported
INC09567,CLM05020,27/01/2025,Medical Emergency,Low,Engine damage reported
INC09568,CLM05021,31/01/2023,Medical Emergency,Low,Water damage to electronics
INC09569,CLM05021,22/01/2023,Flood Damage,Medium,Broken window and missing items
INC09570,CLM05022,16/06/2026,Electrical Surge,Medium,Stolen belongings reported
INC09571,CLM05022,13/06/2026,Collision,Low,Water damage to electronics
INC09572,CLM05023,16/10/2025,Medical Emergency,Low,Water damage to electronics
INC09573,CLM05024,10/07/2024,Theft,Medium,Vehicle collision on express road
INC09574,CLM05024,07/08/2024,Water Leakage,High,Broken window and missing items
INC09575,CLM05025,03/03/2021,Burglary,Medium,Engine damage reported
INC09576,CLM05025,01/03/2021,Burglary,Medium,Water damage to electronics
INC09577,CLM05026,22/10/2022,Road Accident,Medium,Vehicle collision on express road
INC09578,CLM05026,11/10/2022,Collision,Low,Engine damage reported
INC09579,CLM05027,11/10/2021,Flood Damage,Low,Water damage to electronics
INC09580,CLM05027,21/10/2021,Fire Outbreak,Low,Smoke damage to living room
INC09581,CLM05028,20/08/2025,Burglary,Low,Vehicle collision on express road
INC09582,CLM05028,27/08/2025,Electrical Surge,Medium,Vehicle collision on express road
INC09583,CLM05029,20/11/2023,Flood Damage,High,Smoke damage to living room
INC09584,CLM05029,03/12/2023,Medical Emergency,Low,Stolen belongings reported
INC09585,CLM05030,28/09/2024,Burglary,Low,Water damage to electronics
INC09586,CLM05030,21/09/2024,Road Accident,Low,Admitted for 3 days
INC09587,CLM05031,12/05/2027,Fire Outbreak,Low,Severe flood in property
INC09588,CLM05031,20/04/2027,Burglary,Medium,Stolen belongings reported
INC09589,CLM05032,28/02/2020,Theft,Medium,Vehicle collision on express road
INC09590,CLM05032,27/02/2020,Medical Emergency,High,Smoke damage to living room
INC09591,CLM05033,10/04/2020,Theft,Low,Engine damage reported
INC09592,CLM05033,30/04/2020,Fire Outbreak,Medium,Minor scratch
INC09593,CLM05034,20/09/2022,Road Accident,Medium,Stolen belongings reported
INC09594,CLM05034,20/09/2022,Medical Emergency,Low,Engine damage reported
INC09595,CLM05035,09/08/2022,Burglary,Medium,Engine damage reported
INC09596,CLM05035,13/08/2022,Road Accident,Low,Water damage to electronics
INC09597,CLM05036,06/06/2026,Burglary,Low,Smoke damage to living room
INC09598,CLM05036,26/05/2026,Fire Outbreak,Low,Severe flood in property
INC09599,CLM05037,22/10/2022,Flood Damage,Low,Admitted for 3 days
INC09600,CLM05037,01/10/2022,Fire Outbreak,Low,Minor scratch
INC09601,CLM05038,05/08/2020,Medical Emergency,Low,Vehicle collision on express road
INC09602,CLM05038,11/08/2020,Water Leakage,Medium,Vehicle collision on express road
INC09603,CLM05039,30/06/2023,Flood Damage,Medium,Admitted for 3 days
INC09604,CLM05039,08/06/2023,Medical Emergency,Low,Broken window and missing items
INC09605,CLM05040,29/11/2023,Fire Outbreak,Medium,Minor scratch
INC09606,CLM05040,16/12/2023,Fire Outbreak,Medium,Water damage to electronics
INC09607,CLM05040,05/12/2023,Theft,Medium,Engine damage reported
INC09608,CLM05041,18/12/2023,Flood Damage,Low,Vehicle collision on express road
INC09609,CLM05042,03/01/2021,Flood Damage,Low,Vehicle collision on express road
INC09610,CLM05043,19/03/2022,Theft,Low,Stolen belongings reported
INC09611,CLM05044,18/03/2021,Medical Emergency,Medium,Vehicle collision on express road
INC09612,CLM05044,24/02/2021,Road Accident,Medium,Minor scratch
INC09613,CLM05045,23/09/2024,Medical Emergency,Medium,Smoke damage to living room
INC09614,CLM05045,03/09/2024,Theft,Low,Broken window and missing items
INC09615,CLM05046,01/11/2021,Road Accident,Low,Broken window and missing items
INC09616,CLM05047,13/06/2023,Collision,Medium,Engine damage reported
INC09617,CLM05047,14/05/2023,Collision,Low,Admitted for 3 days
INC09618,CLM05048,03/02/2026,Flood Damage,Medium,Minor scratch
INC09619,CLM05049,31/07/2023,Burglary,High,Severe flood in property
INC09620,CLM05049,21/07/2023,Electrical Surge,Medium,Minor scratch
INC09621,CLM05050,20/12/2023,Burglary,Medium,Smoke damage to living room
INC09622,CLM05050,01/12/2023,Fire Outbreak,Low,Water damage to electronics
INC09623,CLM05051,17/07/2026,Road Accident,High,Stolen belongings reported
INC09624,CLM05051,10/07/2026,Fire Outbreak,Low,Vehicle collision on express road
INC09625,CLM05052,06/11/2022,Theft,Medium,Admitted for 3 days
INC09626,CLM05052,11/11/2022,Collision,High,Minor scratch
INC09627,CLM05053,21/01/2025,Road Accident,Medium,Vehicle collision on express road
INC09628,CLM05053,29/12/2024,Road Accident,Medium,Water damage to electronics
INC09629,CLM05054,08/11/2020,Road Accident,Medium,Severe flood in property
INC09630,CLM05054,20/10/2020,Collision,Medium,Smoke damage to living room
INC09631,CLM05055,15/07/2022,Collision,Medium,Smoke damage to living room
INC09632,CLM05056,06/10/2021,Flood Damage,Low,Water damage to electronics
INC09633,CLM05056,20/10/2021,Water Leakage,Medium,Severe flood in property
INC09634,CLM05057,08/05/2021,Fire Outbreak,Medium,Broken window and missing items
INC09635,CLM05057,28/04/2021,Collision,Low,Minor scratch
INC09636,CLM05057,24/05/2021,Fire Outbreak,Low,Admitted for 3 days
INC09637,CLM05058,25/03/2022,Road Accident,Medium,Engine damage reported
INC09638,CLM05058,06/03/2022,Fire Outbreak,Low,Stolen belongings reported
INC09639,CLM05059,22/05/2022,Electrical Surge,Low,Admitted for 3 days
INC09640,CLM05059,20/05/2022,Burglary,Medium,Stolen belongings reported
INC09641,CLM05060,01/10/2024,Burglary,Medium,Minor scratch
INC09642,CLM05060,15/10/2024,Collision,Low,Broken window and missing items
INC09643,CLM05061,06/04/2024,Flood Damage,Low,Smoke damage to living room
INC09644,CLM05061,22/03/2024,Theft,Low,Minor scratch
INC09645,CLM05062,29/10/2020,Electrical Surge,Low,Smoke damage to living room
INC09646,CLM05062,20/10/2020,Burglary,Low,Stolen belongings reported
INC09647,CLM05062,30/10/2020,Theft,Low,Vehicle collision on express road
INC09648,CLM05063,10/02/2025,Collision,High,Engine damage reported
INC09649,CLM05064,20/07/2023,Medical Emergency,Low,Admitted for 3 days
INC09650,CLM05064,19/06/2023,Electrical Surge,Low,Water damage to electronics
INC09651,CLM05065,29/10/2022,Collision,Medium,Water damage to electronics
INC09652,CLM05066,15/11/2024,Collision,Medium,Admitted for 3 days
INC09653,CLM05066,18/11/2024,Collision,Low,Engine damage reported
INC09654,CLM05067,25/09/2020,Collision,Low,Vehicle collision on express road
INC09655,CLM05067,04/10/2020,Collision,Medium,Minor scratch
INC09656,CLM05068,23/11/2025,Electrical Surge,Medium,Minor scratch
INC09657,CLM05068,13/11/2025,Burglary,Medium,Broken window and missing items
INC09658,CLM05069,02/06/2023,Electrical Surge,Medium,Smoke damage to living room
INC09659,CLM05070,24/01/2023,Collision,Medium,Admitted for 3 days
INC09660,CLM05070,04/02/2023,Electrical Surge,Medium,Stolen belongings reported
INC09661,CLM05070,13/02/2023,Theft,Medium,Broken window and missing items
INC09662,CLM05071,23/01/2026,Burglary,Medium,Smoke damage to living room
INC09663,CLM05071,27/01/2026,Flood Damage,Low,Broken window and missing items
INC09664,CLM05072,05/01/2025,Medical Emergency,Medium,Admitted for 3 days
INC09665,CLM05073,18/06/2020,Water Leakage,Medium,Stolen belongings reported
INC09666,CLM05073,30/05/2020,Medical Emergency,Low,Water damage to electronics
INC09667,CLM05074,17/05/2021,Road Accident,Low,Stolen belongings reported
INC09668,CLM05074,22/04/2021,Theft,Low,Minor scratch
INC09669,CLM05074,05/05/2021,Theft,High,Engine damage reported
INC09670,CLM05075,07/11/2024,Theft,Medium,Severe flood in property
INC09671,CLM05075,15/11/2024,Medical Emergency,Low,Stolen belongings reported
INC09672,CLM05075,23/11/2024,Medical Emergency,Medium,Smoke damage to living room
INC09673,CLM05076,02/02/2022,Theft,High,Engine damage reported
INC09674,CLM05077,15/11/2021,Medical Emergency,Medium,Vehicle collision on express road
INC09675,CLM05077,18/12/2021,Theft,Medium,Vehicle collision on express road
INC09676,CLM05078,18/07/2021,Collision,Low,Water damage to electronics
INC09677,CLM05079,16/12/2023,Electrical Surge,Medium,Vehicle collision on express road
INC09678,CLM05079,31/12/2023,Burglary,Medium,Severe flood in property
INC09679,CLM05080,25/11/2022,Road Accident,Low,Minor scratch
INC09680,CLM05080,13/12/2022,Road Accident,Medium,Smoke damage to living room
INC09681,CLM05081,25/11/2020,Water Leakage,Low,Water damage to electronics
INC09682,CLM05081,01/12/2020,Burglary,High,Minor scratch
INC09683,CLM05082,12/05/2024,Flood Damage,Low,Stolen belongings reported
INC09684,CLM05082,25/04/2024,Medical Emergency,Low,Admitted for 3 days
INC09685,CLM05083,27/08/2023,Water Leakage,Low,Smoke damage to living room
INC09686,CLM05083,24/08/2023,Flood Damage,Low,Minor scratch
INC09687,CLM05084,18/09/2025,Electrical Surge,Low,Severe flood in property
INC09688,CLM05084,19/09/2025,Collision,High,Admitted for 3 days
